date,time,text,nearest_match,match_result,source
2024-07-14,22:05:00,"Olé olé olé ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:05:00,You gave it everything.,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:10:00,"Electric ?

@Vivo_GLOBAL | #EUROPOTM",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:11:00,"?? Nico Williams & Lamine Yamal ??

#EURO2024 | #ESPENG | @SEFutbol",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:17:00,"???? Spain are champions of Europe ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:25:00,"?? #EURO2024-Champions: Congrats, @SEFutbol! ?????

#ESPENG | #ESP | @SpainIsFootball",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:33:00,"??? Report: Late Oyarzabal winner earns La Roja record fourth EURO crown. 

Tap to read ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:37:00,"And just like that, #EURO2024 is over. ??

Thank you for everything. ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:41:00,"?? performance 
?? tournament 

Nico Williams is the real deal ??

@Vivo_GLOBAL | #EUROPOTM",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:46:00,"These two are a vibe ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:53:00,"2008 // 2024 

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,23:09:00,"Fought to the very end time and time again...

So much to be proud of, @England ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,23:24:00,"What a night. What a tournament. ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,23:33:00,"33 ??? ????? ???? ????? 
???? ??????? ??? ?????? ?????? ???? ?????
??? ????? ??? ????? ??
#Euro2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-15,00:00:00,"????? ??????? ?? ??? ?????
#Euro2024 ##ESPENG",Tournament window,,euro2024_domain
2024-07-15,01:08:00,Do you ever sleep? ????,Tournament window,,euro2024_domain
2024-07-15,02:15:00,"15 Temmuzun Sosyalist Savc?s? O Geceyi ?lk Kez Anlat?yor

?smail Saymaz yazd?...
@ismailsaymaz 
halktv.com.tr/makale/15-temm",Tournament window,,euro2024_domain
2024-07-15,02:26:00,"2024 CHAMPIONS: Spain ???? 

Enjoy $BEER Holders??
We are CHAMPIONS NOW!

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,05:24:00,Football Won Today ??,Tournament window,,euro2024_domain
2024-07-15,05:35:00,"Bakmay?n siz, eski Adalet Bakan? Bekir Bozda??n bugünlerde
15 Temmuz gecesi ?ehit olmak istedim demesine O gece Hikmet Pak nöbetçi olmasayd?, ?stanbuldaki Ça?layan Adliyesinde darbe giri?imine soru?turma açacak, yakalama karar? ç?karacak tek bir savc? bulunamayacakt?.
@ismailsaymaz yazd?:

halktv.com.tr/makale/15-temm",Tournament window,,euro2024_domain
2024-07-15,05:58:00,"CAMPEONES DE EUROPA ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,06:05:00,"This moment ??

Dani Olmo ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,06:13:00,"Woke up with some nice booms, so sad that Copa, euros and Wimbledon all finished ????????",Tournament window,,euro2024_domain
2024-07-15,06:37:00,"15 Temmuzun sosyalist savc?s? o geceyi ilk kez ?smail Saymaz'a (@ismailsaymaz) anlatt?!

yewtu.be/B8IoANsmvtI",Tournament window,,euro2024_domain
2024-07-15,06:39:00,"Yamal joy ??

#UCL",Tournament window,,euro2024_domain
2024-07-15,07:00:00,"Believe the hype. 

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,07:05:00,"Ticani ?eyhi, Kad?n Müritlerini Taciz Etmekle Suçlan?yor

?? ?smail Saymaz (@ismailsaymaz) yazd?...

halktv.com.tr/makale/15-temm",Tournament window,,euro2024_domain
2024-07-15,07:21:00,"Yhooo Bangladesh almost gave me heart attack here ????, hay I must try netball now.. ladies any advice on netball ????",Tournament window,,euro2024_domain
2024-07-15,07:29:00,"Dear @Coingecko , we have Submitted the form for listing with CL1507240028 ticket number !

Gecko Terminal : 
geckoterminal.com/bsc/pools/

Website : uefaeuro2024.top
Twitter: x.com/euro2024Beers
Telegram: t.me/EURO2024CH",Tournament window,,euro2024_domain
2024-07-15,07:30:00,"?? #OnThisDay in 2?0?1?4? ??

???? @DFB_Team in Berlin ??????????",Tournament window,,euro2024_domain
2024-07-15,07:44:00,"?? Luis de la Fuente 

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,07:47:00,"???? Mikel Oyarzabal ??

#UEL",Tournament window,,euro2024_domain
2024-07-15,07:53:00,"Jesús Navas ??

#UEL",Tournament window,,euro2024_domain
2024-07-15,08:00:00,"? The tournament may be over but #EURO2024 will continue to impact European football for years to come.

That's because two-thirds of the revenues it generates will be reinvested back into the game.

Find out how: ??",Tournament window,,euro2024_domain
2024-07-15,08:06:00,"???? EURO PODCAST!

Hear from Dani Olmo following Spain's 2-1 victory. Plus, a look back on the best moments of EURO 2024... ???

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,08:31:00,"???? #MondayMotivation ft. @SEFutbol ??????

#EURO2024 | #ESPENG | @SpainIsFootball",Tournament window,,euro2024_domain
2024-07-15,08:35:00,"What a tournament, @daniolmo7 ??

#UCL",Tournament window,,euro2024_domain
2024-07-15,08:38:00,The #EURO2024 Player of the Tournament ??,Tournament window,,euro2024_domain
2024-07-15,08:55:00,"???? Danke für alles, @esmuellert_ ?? ??",Tournament window,,euro2024_domain
2024-07-15,08:57:00,"?rfan Can Kahveci cutting onto his left foot ?????

#UECL || #HBD",Tournament window,,euro2024_domain
2024-07-15,09:07:00,"Bakmay?n Bekir Bozda??n 15 Temmuz gecesi ?ehit olmak isterdim demesine
O gece ?stanbul Ça?layan Adliyesinde Savc? Hikmet Pak olmasayd?, darbeye soru?turma aç?lamayacakt?.
?lk talimat? Pak yazd?.
15 Temmuzun sosyalist savc?s? o geceyi ilk kez anlatt? halktv.com.tr/makale/15-temm",Tournament window,,euro2024_domain
2024-07-15,09:29:00,"Fabián Ruiz ??

#UCL",Tournament window,,euro2024_domain
2024-07-15,09:30:00,"Yeni Yaz?: Trump'? kim vurdu?
@AAGorus için yazd?m. 
aa.com.tr/tr/analiz/analiz-k",Tournament window,,euro2024_domain
2024-07-15,09:30:00,"?? #OnThisDay in 2?0?1?8? ??

?? Partytime @FrenchTeam ??????",Tournament window,,euro2024_domain
2024-07-15,09:32:00,"Savc? Hikmet Pak, 15 Temmuzdan sonra Bo?az Köprüsü dahil, 14 bölgenin iddianamesini yazd?.
Paka sordum.
Sizce FETÖ temizlendi mi?
Pak:
Kesinlikle hay?r. Siyasi aya?? nerede? Siyasette hiç mi örgütlenmeleri yoktu? Bir siyasi duymad?m, Fethullahç?yd? da tutukland?.",Tournament window,,euro2024_domain
2024-07-15,09:38:00,"Paka sordum:
Türkiye darbeyi iyi ki savu?turdu ve daha demokratik hal ald? diyebilir miyiz?
Pak:
?yi ki savu?turuldu ama daha demokratik de?iliz. Kamuya cemaatlerin s?zmas? engellenebilirdi. ?imdi bir sürü cemaat ismi dola??yor. Ne malum FETÖ gibi tehlike olu?turmayacak.",Tournament window,,euro2024_domain
2024-07-15,09:41:00,"?? Mikel Oyarzabal's goal in the final was the 117th goal at EURO 2024  we analyse how every one was scored ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,09:54:00,"?? ?????? ????? ??? ????? ?
#Euro2024",Tournament window,,euro2024_domain
2024-07-15,09:56:00,"Ahmet ?ahin Uçar, polislikten ayr?larak, Ticanilik tarikat?n? kurdu.
Üç kad?n müridi tacizden ?ikayet etti.
Uçara dava aç?ld?.
Bir ses kayd?nda müridine ?effaf olman laz?m. Yan?ma ç?r?lç?plak geleceksin. Elbise olursa beni anlayamazs?n. Ç?plak olmazsan sevi?emeyiz diyor.",Tournament window,,euro2024_domain
2024-07-15,10:01:00,"Kahveci close to a stunner ??

#UECL || #HBD",Tournament window,,euro2024_domain
2024-07-15,10:03:00,"Northern Ireland is ready ??

#U19EURO begins today ??",Tournament window,,euro2024_domain
2024-07-15,10:16:00,"Love at first sight ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,10:19:00,"This is what its all about. ??

A touching moment as the @England team took time to greet children in hospital before last nights #EURO2024 final.

#EveryChildIsAChampion",Tournament window,,euro2024_domain
2024-07-15,10:30:00,Two games to kick-off #U19EURO ??,Tournament window,,euro2024_domain
2024-07-15,10:32:00,"? EURO 2024 winner
? Young Player of the Tournament 

#UCL",Tournament window,,euro2024_domain
2024-07-15,10:45:00,"Jesús Navas ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,11:01:00,"Gudelj's rabona cross ??

#UEL",Tournament window,,euro2024_domain
2024-07-15,11:15:00,"A beauty ??

#U19EURO | @adidasfootball",Tournament window,,euro2024_domain
2024-07-15,11:30:00,"The winner ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,12:00:00,"What was your favourite moment from EURO 2024? ??

Our reporters picked out their highlights ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,12:01:00,"3?9? - Happy Birthday, @yilmazburak17 ! ????????

?? in 2021: Burak #Y?lmaz ?? ????  ??????

@MilliTakimlar | @TFF_Org",Tournament window,,euro2024_domain
2024-07-15,12:03:00,"???? The composure from Markus Kaasa ??

#UECL",Tournament window,,euro2024_domain
2024-07-15,12:06:00,"Two-goal hero in #U17EURO final ??

Can Francesco Camarda continue his heroics for Italy ????

#U19EURO | @Azzurri",Tournament window,,euro2024_domain
2024-07-15,12:16:00,"?? Gakpo, Kane, Musiala, Mikautadze, Olmo and Schranz all finished on three goals at the top of the goal rankings ??????

#EUROtopscorer @AlipayPlus",Tournament window,,euro2024_domain
2024-07-15,12:16:00,Who won the best goalkeeper of the tournament?,Tournament window,,euro2024_domain
2024-07-15,12:17:00,"Thanks for the memories, Thomas ??",Tournament window,,euro2024_domain
2024-07-15,12:52:00,"Sieben Turniere, viele Tore, 14 Jahre Schweizer A-Nationalmannschaft und unvergessliche Momente. Es ist Zeit, mich von der Nati zu verabschieden. Tolle Erinnerungen bleiben und dafür sage ich euch allen: DANKE, MERCI, GRAZIE, FALEMINDERIT. ??????                                               Seven tournaments, many goals, 14 years with the Swiss national team and unforgettable moments. It's time to say goodbye to the national team. Great memories remain and I say to you all: THANK YOU! ?????? @nati_sfv_asf",Tournament window,,euro2024_domain
2024-07-15,12:54:00,"15 Temmuz hain darbe giri?iminin kahraman komutanlar?ndan, Güven ?a?ban'?n ya?am?n?n son günlerinde kaleme ald??? ve dostlar?na emanet etti?i kitab? raflarda yerini ald?. Kitab?n önsözünü yazan @halukhepkon ve @krmzkedikitap te?ekkürlerimizle. 

 ?a?ban Ailesi",Tournament window,,euro2024_domain
2024-07-15,13:00:00,"???? Luis de la Fuente ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,13:01:00,"Elneny from distance ??

#UEL",Tournament window,,euro2024_domain
2024-07-15,13:12:00,"?smail Saymaz (@ismailsaymaz), ?zmir'deki faciayla ilgili gündem olacak belgeleri ilk kez Halk TV'de aç?klad?!

yewtu.be/GTuhX0fpZfo",Tournament window,,euro2024_domain
2024-07-15,13:14:00,"Double European champion ??

#UCL",Tournament window,,euro2024_domain
2024-07-15,13:22:00,"Michael Kayode ????

#U19EURO",Tournament window,,euro2024_domain
2024-07-15,13:39:00,"We're counting down to the start of #U19EURO ??

Find out where to watch the action in your country ????",Tournament window,,euro2024_domain
2024-07-15,13:45:00,"Not letting go ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,13:51:00,"???? Shaqiri ??

#UEL",Tournament window,,euro2024_domain
2024-07-15,13:51:00,"???? With #U19EURO kicking off today, we look at five Spain players who completed a junior-senior double by lifting the #EURO2024 trophy: ??",Tournament window,,euro2024_domain
2024-07-15,13:58:00,"Adieu, Xherdan! ??

?? @XS_11official beendet seine Karriere in der @nati_sfv_asf ???? ??",Tournament window,,euro2024_domain
2024-07-15,14:00:00,"The dressing room scenes ????

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,14:00:00,"???? ?? ????

#U19EURO",Tournament window,,euro2024_domain
2024-07-15,14:15:00,"New star ??

#UCL",Tournament window,,euro2024_domain
2024-07-15,14:20:00,"#U19EURO gets underway in style ??

Watch ???? ?? ???? live on UEFA.tv ??

Available in selected territories ??",Tournament window,,euro2024_domain
2024-07-15,14:30:00,"?? Passed with distinction. 

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,14:32:00,"Be?ar Esad, Erdo?an?n Say?n Esed ç?k??? hakk?nda konu?tu:

??Teröre destek durdurulup, Suriyeden kuvvetleri çekilmedikten sonra pehlivanl?k yapmaya gerek yok.

??Hiçbir Türk yetkiliden bunlara dair bir ?ey i?itmedik.

??Hangi seviyede olursa olsun görü?meler sürmeli.",Tournament window,,euro2024_domain
2024-07-15,14:35:00,? How Spain achieved superiority in the #EURO2024 final: ??,Tournament window,,euro2024_domain
2024-07-15,15:00:00,"Diego Costa goals... ??

#UEL",Tournament window,,euro2024_domain
2024-07-15,15:00:00,"Five stars and plenty of memories for the club ??

Presenting the #FC25 Ultimate Edition Cover ????? pre-order from July 17.

@EASPORTSFC || #UCL",Tournament window,,euro2024_domain
2024-07-15,15:04:00,"???? Spain's midfield proved the difference as they captured their fourth EURO title ??

Read the breakdown ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,15:05:00,"??Trump'a suikast: Dünyada ve Türkiye'de dengeler ne yönde de?i?ir?
??AKP ve kabine silba?tan m?? Erdo?an transfer haz?rl???nda m??
??Soylu'dan Erdo?an'a ""ZIRHLI"" mesaj: Eski ?çi?leri Bakan? yaln?z b?rak?ld???n? m? dü?ünüyor?
??Emekli maa?lar? ne olacak? Ekonomide Cumhuriyet tarihinin en zor k??? m? geliyor?
??15 Temmuz: Öncesinde, sonras?nda ve o gece neler oldu?

@kursadoguz ve @baristerkoglu Gündem Özelde soruyor @ismailsaymaz, @yunuserdolen, @eonurcanakci, @dilgetimocin, @ComezTurhan, @cemgurdeniznet, @bulenttezcanchp ve emekli savc? Hikmet Pak yorumluyor...

Gündem Özel bugün 20:00'de Halk TV'de...",Tournament window,,euro2024_domain
2024-07-15,15:20:00,"Pedro González López.

#UCL",Tournament window,,euro2024_domain
2024-07-15,15:27:00,"Luca Di Maggio, that is special ??????

#U19EURO",Tournament window,,euro2024_domain
2024-07-15,15:27:00,"The 2023/2024 Disciplinary and Ethics Report has been published ??

The fifth annual report shows that the FIFA Disciplinary Committee received over 1,000 new cases and more than 500 requests, while the Ethics Committee opened 125 investigations.",Tournament window,,euro2024_domain
2024-07-15,15:30:00,"?? The curtain may have come down on #EURO2024, but theres less than a year until #WEURO2025 begins! 

???? The tournament runs from 2-27 July in Switzerland!",Tournament window,,euro2024_domain
2024-07-15,15:32:00,"Fabián Ruiz ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-15,16:28:00,"???? 2-1 ????

Goals by Di Maggio and Zeroli give @Azzurri the perfect start ??

#U19EURO",Tournament window,,euro2024_domain
2024-07-15,17:30:00,"The hosts are up next ??

Northern Ireland ?? Ukraine

#U19EURO",Tournament window,,euro2024_domain
2024-07-15,17:56:00,"There's more #U19EURO action tonight ??

Watch live on UEFA.tv in selected territories ??",Tournament window,,euro2024_domain
2024-07-15,18:05:00,"Ticani ?eyhi Uçar'?n skandal?n? ?smail Saymaz gündeme getirdi: ?eyh, kad?na 'Bana soyun, gel demi?!

Ekrem Aç?kel (@ekremacikel) ile #HalkAnaHaber
@ismailsaymaz

yewtu.be/81dzs0arifQ",Tournament window,,euro2024_domain
2024-07-15,19:11:00,"Merci pour tout, Olivier! ??",Tournament window,,euro2024_domain
2024-07-15,19:14:00,Devlete sadakat böyle bir?ey de?il.,Tournament window,,euro2024_domain
2024-07-15,19:24:00,"Özel Hareket Ba?kan? Bahçeli'nin elini öptü! Türkiye'nin tart??t??? kareyi ?smail Saymaz yorumlad?!

Bar?? Terko?lu (@baristerkoglu) ve Kür?ad O?uz (@kursadoguz) ile #GündemÖzel

yewtu.be/hgsQeKw1xqI",Tournament window,,euro2024_domain
2024-07-15,19:54:00,"Nothing to separate Northern Ireland or Ukraine ??

#U19EURO",Tournament window,,euro2024_domain
2024-07-15,20:00:00,"Türkiye'nin tart??t??? kareyi ?smail Saymaz yorumlad?! Devlet'in önünde e?ildi! @ismailsaymaz  
halktv.com.tr/gundem/turkiye",Tournament window,,euro2024_domain
2024-07-15,20:09:00,Kanti what did Lepasa do to this coach? Even on pre season he's on bench and not getting any chance to play ??????,Tournament window,,euro2024_domain
2024-07-15,20:15:00,"Italy have the early lead in Group A ????

#U19EURO",Tournament window,,euro2024_domain
2024-07-15,20:18:00,"Worse he's 10 times better than Makgopa and 2 times better than Mabasa, but the coach doesn't even want to play him at all",Tournament window,,euro2024_domain
2024-07-15,20:33:00,"Soylu protestosu AKP'yi kar??t?rd?! Erdo?an ne yapacak? ?smail Saymaz'dan dikkat çeken kulis!

Bar?? Terko?lu (@baristerkoglu) ve Kür?ad O?uz (@kursadoguz) ile #GündemÖzel

yewtu.be/oE2MobX4tOQ",Tournament window,,euro2024_domain
2024-07-15,20:47:00,I'm sorry but Sevilla will finish in the bottom half again this coming season...just imagine if they were playing Sundowns,Tournament window,,euro2024_domain
2024-07-15,21:21:00,"SON DAK?KA! ?smail Saymaz aç?klad?: Soylu dokunulmazl???n?n kald?r?lmas? için dilekçe sunacak!

Bar?? Terko?lu (@baristerkoglu) ve Kür?ad O?uz (@kursadoguz) ile #GündemÖzel

?zlemek için t?klay?n?z
yewtu.be/Gwc6l_HKeJY",Tournament window,,euro2024_domain
2024-07-15,21:36:00,"Simone Pafundi ??????

#U19EURO",Tournament window,,euro2024_domain
2024-07-15,22:00:00,"A stunner from Luca Di Maggio ??

#U19EURO | @Azzurri",Tournament window,,euro2024_domain
2024-07-15,22:01:00,"Dankie Bhakaniya ,,???????????????? @orlandopirates",Tournament window,,euro2024_domain
2024-07-15,22:20:00,"Pierce Charles with a BIG save ??

#U19EURO | @NorthernIreland",Tournament window,,euro2024_domain
2024-07-16,06:32:00,"?smail Saymaz Yazd?: Bekir Bozda?l? ?ddianameyi Sansürlediler 
Ses Kayd?nda Eski Adalet Bakan? Bozda?'?n Ad? da Geçiyordu Ama...

?smail Saymaz (@ismailsaymaz) yazd?...
 
halktv.com.tr/makale/ismail-",Tournament window,,euro2024_domain
2024-07-16,06:35:00,"Soylu, Dokunulmazl???n?n Kald?r?lmas? ?çin Ba?vuruyor: Meydan Okuman?n Muhatab? ?çi?leri Bakan? ve Erdo?an!

?smail Saymaz (@ismailsaymaz) yazd?...

halktv.com.tr/makale/ismail-",Tournament window,,euro2024_domain
2024-07-16,08:00:00,"?????????????? Gareth Bale. Box office.

#UEL",Tournament window,,euro2024_domain
2024-07-16,08:11:00,Pressing circle leads to all other options combined ??,Tournament window,,euro2024_domain
2024-07-16,08:11:00,"?? Caption this: 

? #EURO2024, a month of _____!",Tournament window,,euro2024_domain
2024-07-16,08:17:00,"???? #TuesdayVibe ft. Lamine #Yamal & Nico #Williams. ??????

#EURO2024 | @SEFutbol",Tournament window,,euro2024_domain
2024-07-16,08:40:00,"What a reception for the EURO 2024 champions ??????

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,08:50:00,"Ayhan Bora Kaplan davas?nda tutuklu polislerin iddianamesinde, Halk Bankas? Ba?kan? Osman Arslan ve Bekir Bozda?la ilgili iddialara yer verilmi?ti.
Bu iddianame iade edildi.
?ki gün sonra ç?kan ikinci iddianamede Arslan ve Bozda? bölümleri sansürlendi. halktv.com.tr/makale/ismail-",Tournament window,,euro2024_domain
2024-07-16,08:52:00,"Gizli tan???n iddialar?na ve yay?nlad??? ses kay?tlar?na dayanarak, Ayhan Bora Kaplan soru?turmas?n? yürüten polisleri tutukluyorsan?z, o kay?tlardaki iddialar? da ara?t?rmak zorundas?n?z.
Fakat savc?l?k soru?turma yürütmeyip kendi iddianamesini sansürlüyor.",Tournament window,,euro2024_domain
2024-07-16,08:56:00,"Ad? geçenler Arslan ve Bozda? de?il de ?? Bankas? Ba?kan? ve eski Adalet Bakan? Seyfi Oktay olsayd?, savc?l?k ayn? hassasiyeti gösterir miydi?
Umurunda olmazd?.
Savc?l?k soru?turma açabilir, bu iddialar? ara?t?rabilirdi.
?ddianameden ç?karmakla iddiay? çürütmü? olmuyorsunuz.",Tournament window,,euro2024_domain
2024-07-16,09:02:00,"Kenneth Taylor's 114th minute winner ??

#UECL",Tournament window,,euro2024_domain
2024-07-16,09:17:00,"Group B gets underway today ??

#U19EURO",Tournament window,,euro2024_domain
2024-07-16,09:23:00,"??Happy Birthday, @GarethBale11 ??????????????????

?? in 2?0?1?6? ?? England ??

@Cymru | #EURO2024",Tournament window,,euro2024_domain
2024-07-16,09:29:00,En dü?ük emekli ayl??? 12.500 TL oldu.,Tournament window,,euro2024_domain
2024-07-16,09:31:00,"?? Qualifying under way!

Fixtures and results ??

#UCL",Tournament window,,euro2024_domain
2024-07-16,09:37:00,Yurt d???na ç?k?? harc? 150den 500 TLye ç?kar?ld?.,Tournament window,,euro2024_domain
2024-07-16,09:38:00,"We are not picking players from the newly promoted teams, right?",Tournament window,,euro2024_domain
2024-07-16,09:44:00,"?????? #TuesdayFeeling à la Albärt. ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,09:53:00,"Special celebrations ??????

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,10:00:00,"After 102 games and almost eight years in charge, Gareth Southgate has announced he is to leave his role as manager of the #ThreeLions.",Tournament window,,euro2024_domain
2024-07-16,10:01:00,"???? Coutinho cutting in ??

#UEL",Tournament window,,euro2024_domain
2024-07-16,10:04:00,Spain cooked so hard,Tournament window,,euro2024_domain
2024-07-16,10:06:00,"#OnThisDay in 1950, FIFA history was made as 173,850 fans witnessed Uruguay beat Brazil 2-1 in the @FIFAWorldCup final!??

The attendance record set in Rio de Janeiro still stands today ???",Tournament window,,euro2024_domain
2024-07-16,10:29:00,"3?6?? - Happy Birthday, @5sergiob ????????",Tournament window,,euro2024_domain
2024-07-16,10:32:00,"Did you know leftover equipment from #EURO2024 will be redistributed to local charities that work with children?

The Second Life is one of several projects carried out by the UEFA Foundation during this summers tournament??

#EveryChildIsAChampion",Tournament window,,euro2024_domain
2024-07-16,10:32:00,"Soylunun dokunulmazl???n?n kald?r?lmas? için TBMMye ba?vurmas? bekleniyor.
Soylu, z?rhl? arac?n? da ?çi?leri Bakanl???na geri vermek istedi. Bakanl?k yana?may?nca arac? b?rak?p gittiler.
Bakanl?k yetkilileri ?a?k?n.
Niye böyle oldu, anlamad?k. Bu sorumlulu?u alamay?z diyorlar",Tournament window,,euro2024_domain
2024-07-16,10:35:00,"??? ""Thank you, England.""

Southgate says goodbye. 

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,10:41:00,"Thanks for the memories, Gareth ??

*statistically since 1966",Tournament window,,euro2024_domain
2024-07-16,10:42:00,"Soylunun bu protestosunun muhatab?, Ali Yerlikaya ve Erdo?an.
Yak?n çevresi, AK Partiye egemen olan kadrolar?n Soyluyu ötekile?tirdi?ini savunuyor.
Cumhurba?kan?, Soyluyu durdurur mu, bilemiyoruz.
Dilekçeyi sundu?u andan itibaren Soylu ve AK Parti için ba?ka sayfa aç?lacak.",Tournament window,,euro2024_domain
2024-07-16,10:44:00,Rate Gareth Southgates time as England manager out of 10,Tournament window,,euro2024_domain
2024-07-16,10:57:00,"""Thank you, England  for everything."" ???? 

A message from Gareth Southgate. ????",Tournament window,,euro2024_domain
2024-07-16,10:57:00,"???Özelden Bahçeli'nin elini öpen polislere tepki:

?? Sen devletin polisi olmay? yanl?? anlam??s?n; yanl?? devletin eline sar?lm??s?n!

?? Üzerinde üniformas?yla birilerinin el etek öpmesini asla kabul etmiyoruz!""",Tournament window,,euro2024_domain
2024-07-16,11:02:00,"Cengiz Ünder's pass ??
Konrad de la Fuente's finish ??

#UECL",Tournament window,,euro2024_domain
2024-07-16,11:06:00,"Back to it ??

#UCL",Tournament window,,euro2024_domain
2024-07-16,11:06:00,"Hopada çay üreticileri Çaykurun son günlerde uygulam?? oldu?u kontenjan uygulamas?na tepkili.

Hopa Yoldere Köyü çay al?m yerinde çay üreticileri ile konu?tuk. Üreticiler özel sektörün de devletin verdi?i çay fiyat?n?n çok alt?ndan al?mlar yapt???n? ifade ediyor",Tournament window,,euro2024_domain
2024-07-16,11:18:00,"?? Lamine Yamal, cada día te quiero más ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,12:00:00,"Hazard brilliance ??

#UEL",Tournament window,,euro2024_domain
2024-07-16,12:01:00,"#EURO2024 champion ????

#UECL",Tournament window,,euro2024_domain
2024-07-16,12:01:00,"Mehdi Taremi ????

#UCL",Tournament window,,euro2024_domain
2024-07-16,12:08:00,"Are you ready for the all-new FIFA Club World Cup? ??????

#RoadTo25 | #FIFACWC",Tournament window,,euro2024_domain
2024-07-16,12:19:00,"? The #EURO2024 Team of the Tournament ?

???? Six from Spain
???? Two from France
?????????????????????? One each from England, Germany and Switzerland

View the team and learn how UEFA's technical observers pick it: ??",Tournament window,,euro2024_domain
2024-07-16,12:21:00,"??? Introducing the UEFA EURO 2024 Team of the Tournament, as selected by UEFA's Technical Observer panel.

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,12:28:00,"?? ¡Bienvenido a tu nueva casa, @KMbappe! ??
#WelcomeMbappé",Tournament window,,euro2024_domain
2024-07-16,12:28:00,?? Team der #EURO2024 ??,Tournament window,,euro2024_domain
2024-07-16,12:35:00,"?? ?smail Saymaz, el öpme skandal?n?n perde arkas?n? anlatt?: AKP'de de ortal?k kar??m??! (@ismailsaymaz)

?? Buket Güler (@buketguler) ile #HaberMasas?   

?? yewtu.be/c6OmtmjhqYE",Tournament window,,euro2024_domain
2024-07-16,12:41:00,What do you make of UEFAs #EURo2024 Team of the tournament?,Tournament window,,euro2024_domain
2024-07-16,13:02:00,"Lucas Lima with the skills ??

#UECL",Tournament window,,euro2024_domain
2024-07-16,13:07:00,"???? ?? ???? 

??

#U19EURO",Tournament window,,euro2024_domain
2024-07-16,13:23:00,"UEFA's technical observers select their top ten goals of UEFA EURO 2024 ??

#EURO2024",Tournament window,,euro2024_domain
2024-07-16,13:37:00,??? Die 10 schönsten #EURO2024-Tore im Video u.a. mit den Youngsters Lamine Yamal (Sieger) & @10ardaguler: t.ly/ToD_Y,Tournament window,,euro2024_domain
2024-07-16,13:57:00,"What a show! ?????
 
MEDUZA, OneRepublic and Leony kicked the EURO 2024 final off with a live performance of the official song ??
 
#LightYourFire #EURO2024",Tournament window,,euro2024_domain
2024-07-16,14:00:00,"Bale making it look easy ??

#UEL",Tournament window,,euro2024_domain
2024-07-16,14:10:00,"Getting warm ??

#U19EURO | @dbulandshold",Tournament window,,euro2024_domain
2024-07-16,14:20:00,"Group B gets underway in exciting fashion ??

Watch ???? ?? ???? on UEFA.tv in selected territories ????

#U19EURO",Tournament window,,euro2024_domain
2024-07-16,14:59:00,"A special tournament concluded ?  

It's time to look back on the moments that made EURO 2024 one you won't forget ??

@qatarairways | #EURO2024",Tournament window,,euro2024_domain
2024-07-16,14:59:00,Who is moving to Marseille ?,Tournament window,,euro2024_domain
2024-07-16,15:03:00,"???? Kramer's looping header ??

#UECL",Tournament window,,euro2024_domain
2024-07-16,15:27:00,"La Joya at work ??

#UEL",Tournament window,,euro2024_domain
